"","Transect","Elev","Plot","DOY","Field_week","Soilmo_av","Species","Veg","Buds","Flowers","Fruit","Disp","Plants_obs","Leaves_obs","X0","X1","X5","X10","X25","X50","X75","X100","Year","percleavesdamaged","apparentleafdamage","PlantID","Plot.ID","Topography","gdd_2016","gdd_2017","gdd_2018","Cover","sdddoy_2016","sdddoy_2017","sdddoy_2018","gdd","SDDDOY"
"8187","PA",1680,"4",212,NA,0.052666667,"LUPARC",NA,0,0,0,0,NA,NA,3,0,6,1,0,0,0,0,"2018",0.7,0.0255,"L3","PA-1680-4","Slope",194,292,247,78.52,174,173,179,247,179
"8188","PA",1680,"4",212,NA,0.052666667,"LUPARC",NA,0,0,0,0,NA,NA,3,0,5,3,0,0,0,0,"2018",0.727272727272727,0.0340909090909091,"L7","PA-1680-4","Slope",194,292,247,78.52,174,173,179,247,179
"8189","PA",1680,"4",212,NA,0.052666667,"LUPARC",NA,0,0,0,0,NA,NA,2,0,7,10,0,0,1,0,"2018",0.9,0.07925,"L2","PA-1680-4","Slope",194,292,247,78.52,174,173,179,247,179
"8190","PA",1680,"4",212,NA,0.052666667,"LUPARC",NA,0,0,0,0,NA,NA,2,1,8,2,0,0,0,0,"2018",0.846153846153846,0.0303846153846154,"L4","PA-1680-4","Slope",194,292,247,78.52,174,173,179,247,179
"8191","PA",1680,"4",212,NA,0.052666667,"LUPARC",NA,0,0,0,0,NA,NA,3,1,4,0,0,0,0,0,"2018",0.625,0.015625,"L1","PA-1680-4","Slope",194,292,247,78.52,174,173,179,247,179
"8302","PA",1570,"8",212,NA,0.077333333,"LUPARC",NA,0,1,0,0,NA,NA,12,0,9,1,0,0,0,0,"2018",0.454545454545455,0.0156818181818182,"L1","PA-1570-8","Cove",221,340,281,82.94,157,196,192,281,192
"8303","PA",1570,"8",212,NA,0.077333333,"LUPARC",NA,0,1,0,0,NA,NA,6,0,1,0,0,0,0,0,"2018",0.142857142857143,0.00428571428571429,"L2","PA-1570-8","Cove",221,340,281,82.94,157,196,192,281,192
"8317","PA",1570,"5",212,NA,0.035666667,"LUPARC",NA,0,0,0,0,NA,NA,9,0,0,0,0,0,0,0,"2018",0,0,"Y17","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8318","PA",1570,"5",212,NA,0.035666667,"LUPARC",NA,0,0,0,0,NA,NA,4,0,0,0,0,0,0,0,"2018",0,0,"Y13","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8319","PA",1570,"5",212,NA,0.035666667,"LUPARC",NA,0,0,0,0,NA,NA,8,0,0,1,0,0,0,0,"2018",0.111111111111111,0.00833333333333333,"L1","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8320","PA",1570,"5",212,NA,0.035666667,"LUPARC",NA,0,0,0,0,NA,NA,2,0,10,1,0,0,0,0,"2018",0.846153846153846,0.0288461538461538,"R17","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8321","PA",1570,"5",212,NA,0.035666667,"LUPARC",NA,0,0,0,0,NA,NA,6,0,0,1,1,0,0,0,"2018",0.25,0.03125,"Y38","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8327","PA",1570,"6",212,NA,0.030333333,"LUPARC",NA,0,0,0,0,NA,NA,9,0,0,0,0,0,0,0,"2018",0,0,"B114","PA-1570-6","Slope",221,340,281,50.18,188,195,174,281,174
"8328","PA",1570,"6",212,NA,0.030333333,"LUPARC",NA,0,0,0,0,NA,NA,5,0,0,0,0,0,0,0,"2018",0,0,"B79","PA-1570-6","Slope",221,340,281,50.18,188,195,174,281,174
"8329","PA",1570,"6",212,NA,0.030333333,"LUPARC",NA,0,0,0,0,NA,NA,5,0,0,0,0,0,0,0,"2018",0,0,"Y27","PA-1570-6","Slope",221,340,281,50.18,188,195,174,281,174
"8330","PA",1570,"6",212,NA,0.030333333,"LUPARC",NA,0,0,0,0,NA,NA,9,0,10,0,1,0,0,0,"2018",0.55,0.02375,"W12","PA-1570-6","Slope",221,340,281,50.18,188,195,174,281,174
"8363","PA",1680,"6",212,NA,0.038,"LUPARC",NA,0,0,0,0,NA,NA,12,0,2,0,0,0,0,0,"2018",0.142857142857143,0.00428571428571429,"L1","PA-1680-6","Slope",194,292,247,40.82,168,202,165,247,165
"8364","PA",1680,"6",212,NA,0.038,"LUPARC",NA,0,0,0,0,NA,NA,13,2,0,0,0,0,0,0,"2018",0.133333333333333,0.000666666666666667,"L3","PA-1680-6","Slope",194,292,247,40.82,168,202,165,247,165
"8365","PA",1680,"6",212,NA,0.038,"LUPARC",NA,0,0,0,0,NA,NA,6,0,1,1,1,0,0,0,"2018",0.333333333333333,0.0311111111111111,"L4","PA-1680-6","Slope",194,292,247,40.82,168,202,165,247,165
"8366","PA",1680,"6",212,NA,0.038,"LUPARC",NA,0,0,0,0,NA,NA,11,0,1,0,0,0,0,0,"2018",0.0833333333333333,0.0025,"L2","PA-1680-6","Slope",194,292,247,40.82,168,202,165,247,165
"8416","PA",1570,"4",212,NA,0.049333333,"LUPARC",NA,0,0,0,0,NA,NA,5,0,2,2,2,0,0,0,"2018",0.545454545454545,0.0509090909090909,"Y22","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8417","PA",1570,"4",212,NA,0.049333333,"LUPARC",NA,0,0,0,0,NA,NA,4,1,2,2,0,0,0,0,"2018",0.555555555555556,0.0238888888888889,"L1","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8428","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,10,0,0,0,0,0,0,0,"2018",0,0,"L4","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8429","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,18,0,1,0,0,0,0,0,"2018",0.0526315789473684,0.00157894736842105,"L3","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8430","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,17,0,0,0,0,0,0,0,"2018",0,0,"L6","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8431","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,14,0,0,1,0,0,0,0,"2018",0.0666666666666667,0.005,"L2","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8432","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,8,2,2,0,0,0,0,0,"2018",0.333333333333333,0.00583333333333333,"L5","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8433","PA",1570,"7",212,NA,0.069,"LUPARC",NA,0,1,0,0,NA,NA,20,0,0,0,0,0,0,0,"2018",0,0,"L1","PA-1570-7","Cove",221,340,281,88.66,150,195,189,281,189
"8464","PA",1680,"5",212,NA,0.062666667,"LUPARC",NA,0,3,0,0,NA,NA,6,1,4,1,0,2,0,0,"2018",0.571428571428571,0.0678571428571429,"Y65","PA-1680-5","Slope",194,292,247,60.06,170,197,174,247,174
"8465","PA",1680,"5",212,NA,0.062666667,"LUPARC",NA,0,3,0,0,NA,NA,11,0,6,3,1,0,0,0,"2018",0.476190476190476,0.0276190476190476,"B3","PA-1680-5","Slope",194,292,247,60.06,170,197,174,247,174
"8466","PA",1680,"5",212,NA,0.062666667,"LUPARC",NA,0,3,0,0,NA,NA,19,3,1,0,0,0,0,0,"2018",0.173913043478261,0.00195652173913043,"B66","PA-1680-5","Slope",194,292,247,60.06,170,197,174,247,174
"8467","PA",1680,"5",212,NA,0.062666667,"LUPARC",NA,0,3,0,0,NA,NA,5,0,0,0,0,0,0,0,"2018",0,0,"L1","PA-1680-5","Slope",194,292,247,60.06,170,197,174,247,174
"8473","PA",1680,"8",212,NA,0.109,"LUPARC",NA,1,0,0,0,NA,NA,6,0,5,1,0,0,0,0,"2018",0.5,0.01875,"L1","PA-1680-8","Cove",194,292,247,99.32,195,201,196,247,196
"8474","PA",1680,"8",212,NA,0.109,"LUPARC",NA,1,0,0,0,NA,NA,7,0,6,2,0,0,0,0,"2018",0.533333333333333,0.022,"L4","PA-1680-8","Cove",194,292,247,99.32,195,201,196,247,196
"8475","PA",1680,"8",212,NA,0.109,"LUPARC",NA,1,0,0,0,NA,NA,5,1,5,4,0,0,0,0,"2018",0.666666666666667,0.0303333333333333,"L2","PA-1680-8","Cove",194,292,247,99.32,195,201,196,247,196
"8476","PA",1680,"8",212,NA,0.109,"LUPARC",NA,1,0,0,0,NA,NA,9,0,8,3,0,0,0,0,"2018",0.55,0.02325,"L3","PA-1680-8","Cove",194,292,247,99.32,195,201,196,247,196
"8503","PA",1570,"9",212,NA,0.040666667,"LUPARC",NA,0,0,NA,NA,NA,NA,11,1,3,0,0,0,0,0,"2018",0.266666666666667,0.00633333333333333,"Y20","PA-1570-9","Cove",221,340,281,72.54,167,201,195,281,195
"8504","PA",1570,"9",212,NA,0.040666667,"LUPARC",NA,0,0,NA,NA,NA,NA,10,0,1,0,0,0,0,0,"2018",0.0909090909090909,0.00272727272727273,"Y25","PA-1570-9","Cove",221,340,281,72.54,167,201,195,281,195
"8505","PA",1570,"9",212,NA,0.040666667,"LUPARC",NA,0,0,NA,NA,NA,NA,8,0,2,0,0,0,0,0,"2018",0.2,0.006,"Y24","PA-1570-9","Cove",221,340,281,72.54,167,201,195,281,195
"8506","PA",1570,"9",212,NA,0.040666667,"LUPARC",NA,0,0,NA,NA,NA,NA,10,1,0,1,0,0,0,0,"2018",0.166666666666667,0.00666666666666667,"Y32","PA-1570-9","Cove",221,340,281,72.54,167,201,195,281,195
"8507","PA",1570,"9",212,NA,0.040666667,"LUPARC",NA,0,0,NA,NA,NA,NA,16,0,0,0,0,0,0,0,"2018",0,0,"Y19","PA-1570-9","Cove",221,340,281,72.54,167,201,195,281,195
"8519","PA",1680,"9",212,NA,0.187333333,"LUPARC",NA,1,0,0,0,NA,NA,2,1,8,6,4,0,0,0,"2018",0.904761904761905,0.0664285714285714,"L2","PA-1680-9","Cove",194,292,247,97.76,194,199,195,247,195
"8520","PA",1680,"9",212,NA,0.187333333,"LUPARC",NA,1,0,0,0,NA,NA,2,2,6,2,1,0,0,0,"2018",0.846153846153846,0.0396153846153846,"L1","PA-1680-9","Cove",194,292,247,97.76,194,199,195,247,195
"8521","PA",1901,"1",213,NA,0.008,"LUPARC",NA,0,0,0,0,NA,NA,18,3,0,1,1,0,0,0,"2018",0.217391304347826,0.0115217391304348,"L1","PA-1901-1","Ridge",163,185,146,99.84,178,184,173,146,173
"8522","PA",1901,"1",213,NA,0.008,"LUPARC",NA,0,0,0,0,NA,NA,5,5,8,0,0,0,0,0,"2018",0.722222222222222,0.0147222222222222,"L4","PA-1901-1","Ridge",163,185,146,99.84,178,184,173,146,173
"8523","PA",1901,"1",213,NA,0.008,"LUPARC",NA,0,0,0,0,NA,NA,12,2,2,4,0,0,1,0,"2018",0.428571428571429,0.0473809523809524,"B49","PA-1901-1","Ridge",163,185,146,99.84,178,184,173,146,173
"8524","PA",1901,"1",213,NA,0.008,"LUPARC",NA,0,0,0,0,NA,NA,12,3,2,4,2,0,1,0,"2018",0.5,0.05625,"L2","PA-1901-1","Ridge",163,185,146,99.84,178,184,173,146,173
"8525","PA",1901,"1",213,NA,0.008,"LUPARC",NA,0,0,0,0,NA,NA,5,10,0,0,4,1,0,0,"2018",0.75,0.05625,"L3","PA-1901-1","Ridge",163,185,146,99.84,178,184,173,146,173
"8526","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,5,3,5,2,2,0,1,0,"2018",0.722222222222222,0.0716666666666667,"L7","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8527","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,2,1,4,1,4,3,1,1,"2018",0.882352941176471,0.207352941176471,"L6","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8528","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,7,2,8,4,2,3,2,0,"2018",0.75,0.116964285714286,"L3","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8529","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,3,5,9,4,2,2,0,0,"2018",0.88,0.0678,"L2","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8530","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,4,12,1,3,3,4,1,0,"2018",0.857142857142857,0.105892857142857,"L5","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8531","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,4,5,7,6,3,0,0,0,"2018",0.84,0.0484,"L1","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8532","PA",1901,"3",213,NA,0.007,"LUPARC",NA,0,0,0,0,NA,NA,2,3,3,2,0,0,0,0,"2018",0.8,0.0255,"L4","PA-1901-3","Ridge",163,185,146,99.32,155,166,167,146,167
"8533","PA",1901,"9",213,NA,0.0325,"LUPARC",NA,0,NA,0,0,NA,NA,9,4,2,4,1,0,0,0,"2018",0.55,0.02775,"L3","PA-1901-9","Cove",163,185,146,99.84,206,191,186,146,186
"8534","PA",1901,"9",213,NA,0.0325,"LUPARC",NA,0,NA,0,0,NA,NA,7,2,6,6,0,2,1,0,"2018",0.708333333333333,0.0839583333333333,"L4","PA-1901-9","Cove",163,185,146,99.84,206,191,186,146,186
"8535","PA",1901,"9",213,NA,0.0325,"LUPARC",NA,0,NA,0,0,NA,NA,13,2,2,0,0,1,0,0,"2018",0.277777777777778,0.0247222222222222,"L5","PA-1901-9","Cove",163,185,146,99.84,206,191,186,146,186
"8536","PA",1901,"9",213,NA,0.0325,"LUPARC",NA,0,NA,0,0,NA,NA,6,7,5,1,1,1,0,0,"2018",0.714285714285714,0.0385714285714286,"L2","PA-1901-9","Cove",163,185,146,99.84,206,191,186,146,186
"8537","PA",1901,"9",213,NA,0.0325,"LUPARC",NA,0,NA,0,0,NA,NA,5,5,6,2,0,0,0,0,"2018",0.722222222222222,0.0197222222222222,"L1","PA-1901-9","Cove",163,185,146,99.84,206,191,186,146,186
"8568","PA",1791,"7",213,NA,0.393,"LUPARC",NA,0,0,0,0,NA,NA,9,0,0,0,0,0,0,0,"2018",0,0,"L1","PA-1791-7","Cove",177,193,155,99.84,206,209,205,155,205
"8569","PA",1791,"7",213,NA,0.393,"LUPARC",NA,0,0,0,0,NA,NA,2,0,4,0,0,1,0,0,"2018",0.714285714285714,0.0707142857142857,"L2","PA-1791-7","Cove",177,193,155,99.84,206,209,205,155,205
"8570","PA",1901,"8",213,NA,0.0205,"LUPARC",NA,0,0,0,0,NA,NA,4,3,1,2,0,0,0,0,"2018",0.6,0.0195,"L4","PA-1901-8","Cove",163,185,146,99.84,209,203,197,146,197
"8571","PA",1901,"8",213,NA,0.0205,"LUPARC",NA,0,0,0,0,NA,NA,2,9,2,3,1,0,0,0,"2018",0.882352941176471,0.0297058823529412,"L1","PA-1901-8","Cove",163,185,146,99.84,209,203,197,146,197
"8572","PA",1901,"8",213,NA,0.0205,"LUPARC",NA,0,0,0,0,NA,NA,8,5,1,2,1,0,1,0,"2018",0.555555555555556,0.0558333333333333,"L2","PA-1901-8","Cove",163,185,146,99.84,209,203,197,146,197
"8573","PA",1901,"8",213,NA,0.0205,"LUPARC",NA,0,0,0,0,NA,NA,0,2,4,1,0,0,1,0,"2018",1,0.10375,"L3","PA-1901-8","Cove",163,185,146,99.84,209,203,197,146,197
"8574","PA",1791,"6",213,NA,0.036,"LUPARC",NA,0,0,0,0,NA,NA,2,1,1,4,1,1,2,0,"2018",0.833333333333333,0.177916666666667,"L5","PA-1791-6","Slope",177,193,155,98.54,193,202,187,155,187
"8575","PA",1791,"6",213,NA,0.036,"LUPARC",NA,0,0,0,0,NA,NA,0,1,1,5,3,4,5,2,"2018",1,0.348095238095238,"L1","PA-1791-6","Slope",177,193,155,98.54,193,202,187,155,187
"8576","PA",1791,"6",213,NA,0.036,"LUPARC",NA,0,0,0,0,NA,NA,3,1,4,4,4,0,0,0,"2018",0.8125,0.0703125,"L3","PA-1791-6","Slope",177,193,155,98.54,193,202,187,155,187
"8577","PA",1791,"6",213,NA,0.036,"LUPARC",NA,0,0,0,0,NA,NA,0,1,1,4,8,4,1,0,"2018",1,0.203157894736842,"L4","PA-1791-6","Slope",177,193,155,98.54,193,202,187,155,187
"8578","PA",1791,"6",213,NA,0.036,"LUPARC",NA,0,0,0,0,NA,NA,1,2,1,3,2,2,1,1,"2018",0.923076923076923,0.220384615384615,"L2","PA-1791-6","Slope",177,193,155,98.54,193,202,187,155,187
"8579","PA",1791,"4",213,NA,0.083666667,"LUPARC",NA,0,0,0,0,NA,NA,2,3,3,1,1,0,1,0,"2018",0.818181818181818,0.0890909090909091,"B90","PA-1791-4","Slope",177,193,155,95.68,180,188,169,155,169
"8580","PA",1791,"4",213,NA,0.083666667,"LUPARC",NA,0,0,0,0,NA,NA,2,0,1,5,1,1,0,0,"2018",0.8,0.0955,"Y74","PA-1791-4","Slope",177,193,155,95.68,180,188,169,155,169
"8581","PA",1791,"4",213,NA,0.083666667,"LUPARC",NA,0,0,0,0,NA,NA,0,1,2,1,0,1,3,2,"2018",1,0.414,"Y89","PA-1791-4","Slope",177,193,155,95.68,180,188,169,155,169
"8582","PA",1791,"4",213,NA,0.083666667,"LUPARC",NA,0,0,0,0,NA,NA,1,0,3,7,3,1,2,0,"2018",0.941176470588235,0.162647058823529,"R80","PA-1791-4","Slope",177,193,155,95.68,180,188,169,155,169
"8583","PA",1901,"7",213,NA,0.1125,"LUPARC",NA,0,0,0,0,NA,NA,9,1,0,0,0,0,0,0,"2018",0.1,5e-04,"L2","PA-1901-7","Cove",163,185,146,99.84,215,213,206,146,206
"8584","PA",1901,"7",213,NA,0.1125,"LUPARC",NA,0,0,0,0,NA,NA,7,1,0,0,0,0,0,0,"2018",0.125,0.000625,"L1","PA-1901-7","Cove",163,185,146,99.84,215,213,206,146,206
"8591","PA",1791,"5",213,NA,0.039333333,"LUPARC",NA,0,0,0,0,NA,NA,1,1,1,3,4,1,3,2,"2018",0.9375,0.31,"L5","PA-1791-5","Slope",177,193,155,96.72,181,192,182,155,182
"8592","PA",1791,"5",213,NA,0.039333333,"LUPARC",NA,0,0,0,0,NA,NA,0,0,0,2,5,2,0,0,"2018",1,0.197222222222222,"L2","PA-1791-5","Slope",177,193,155,96.72,181,192,182,155,182
"8593","PA",1791,"5",213,NA,0.039333333,"LUPARC",NA,0,0,0,0,NA,NA,2,4,2,4,3,3,4,0,"2018",0.909090909090909,0.205909090909091,"L1","PA-1791-5","Slope",177,193,155,96.72,181,192,182,155,182
"8594","PA",1791,"5",213,NA,0.039333333,"LUPARC",NA,0,0,0,0,NA,NA,2,0,1,5,0,2,1,0,"2018",0.818181818181818,0.161818181818182,"L4","PA-1791-5","Slope",177,193,155,96.72,181,192,182,155,182
"8595","PA",1791,"5",213,NA,0.039333333,"LUPARC",NA,0,0,0,0,NA,NA,0,0,0,0,3,4,0,2,"2018",1,0.419444444444444,"L3","PA-1791-5","Slope",177,193,155,96.72,181,192,182,155,182
"8613","PA",1901,"6",213,NA,0.0135,"LUPARC",NA,2,0,0,0,NA,NA,18,5,6,5,0,0,0,0,"2018",0.470588235294118,0.0170588235294118,"L4","PA-1901-6","Slope",163,185,146,99.84,179,182,179,146,179
"8614","PA",1901,"6",213,NA,0.0135,"LUPARC",NA,2,0,0,0,NA,NA,13,4,0,3,0,0,0,0,"2018",0.35,0.01225,"L3","PA-1901-6","Slope",163,185,146,99.84,179,182,179,146,179
"8615","PA",1901,"6",213,NA,0.0135,"LUPARC",NA,2,0,0,0,NA,NA,12,3,4,3,0,1,0,0,"2018",0.478260869565217,0.0319565217391304,"L1","PA-1901-6","Slope",163,185,146,99.84,179,182,179,146,179
"8616","PA",1901,"6",213,NA,0.0135,"LUPARC",NA,2,0,0,0,NA,NA,2,10,4,0,3,2,0,0,"2018",0.904761904761905,0.0688095238095238,"L2","PA-1901-6","Slope",163,185,146,99.84,179,182,179,146,179
"8630","PA",1791,"1",213,NA,0.089666667,"LUPARC",NA,0,1,0,0,NA,NA,11,0,0,1,0,0,0,0,"2018",0.0833333333333333,0.00625,"L1","PA-1791-1","Ridge",177,193,155,72.8,182,188,179,155,179
"8631","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,5,2,0,2,0,0,0,0,"2018",0.444444444444444,0.0177777777777778,"L10","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8632","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,1,2,4,2,1,0,0,0,"2018",0.9,0.0455,"L4","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8633","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,16,0,0,1,0,0,0,0,"2018",0.0588235294117647,0.00441176470588235,"L5","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8634","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,1,1,2,2,2,1,2,1,"2018",0.916666666666667,0.255416666666667,"L6","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8635","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,0,0,6,2,1,0,0,0,"2018",1,0.0561111111111111,"L3","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8636","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,3,0,2,0,0,0,0,0,"2018",0.4,0.012,"L1","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8637","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,3,3,3,1,0,0,0,0,"2018",0.7,0.018,"L7","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8638","PA",1791,"9",213,NA,0.156333333,"LUPARC",NA,0,0,0,0,NA,NA,3,1,5,3,1,0,0,0,"2018",0.769230769230769,0.0426923076923077,"L2","PA-1791-9","Cove",177,193,155,99.84,195,202,195,155,195
"8639","PA",1901,"5",213,NA,0.038,"LUPARC",NA,1,0,0,0,NA,NA,21,3,0,1,1,0,0,0,"2018",0.192307692307692,0.0101923076923077,"L1","PA-1901-5","Slope",163,185,146,99.84,196,194,193,146,193
"8640","PA",1901,"5",213,NA,0.038,"LUPARC",NA,1,0,0,0,NA,NA,9,0,0,1,0,0,0,0,"2018",0.1,0.0075,"L3","PA-1901-5","Slope",163,185,146,99.84,196,194,193,146,193
"8641","PA",1901,"5",213,NA,0.038,"LUPARC",NA,1,0,0,0,NA,NA,5,2,1,1,1,0,0,0,"2018",0.5,0.029,"L2","PA-1901-5","Slope",163,185,146,99.84,196,194,193,146,193
"8642","PA",1901,"2",213,NA,0.018,"LUPARC",NA,0,0,0,0,NA,NA,0,5,5,4,2,2,1,1,"2018",1,0.15375,"L4","PA-1901-2","Ridge",163,185,146,99.84,178,181,181,146,181
"8643","PA",1901,"2",213,NA,0.018,"LUPARC",NA,0,0,0,0,NA,NA,10,0,2,1,3,1,2,0,"2018",0.473684210526316,0.120263157894737,"L3","PA-1901-2","Ridge",163,185,146,99.84,178,181,181,146,181
"8644","PA",1901,"2",213,NA,0.018,"LUPARC",NA,0,0,0,0,NA,NA,4,1,2,1,0,0,0,0,"2018",0.5,0.0175,"L6","PA-1901-2","Ridge",163,185,146,99.84,178,181,181,146,181
"8645","PA",1901,"2",213,NA,0.018,"LUPARC",NA,0,0,0,0,NA,NA,6,3,6,2,0,2,4,1,"2018",0.75,0.18625,"L1","PA-1901-2","Ridge",163,185,146,99.84,178,181,181,146,181
"8646","PA",1901,"2",213,NA,0.018,"LUPARC",NA,0,0,0,0,NA,NA,2,5,8,1,1,1,1,2,"2018",0.904761904761905,0.15547619047619,"L5","PA-1901-2","Ridge",163,185,146,99.84,178,181,181,146,181
"8647","PA",1901,"4",213,NA,0.027,"LUPARC",NA,0,0,0,0,NA,NA,14,0,0,0,0,0,0,0,"2018",0,0,"L2","PA-1901-4","Slope",163,185,146,99.84,202,200,198,146,198
"8648","PA",1901,"4",213,NA,0.027,"LUPARC",NA,0,0,0,0,NA,NA,11,0,2,0,0,0,0,0,"2018",0.153846153846154,0.00461538461538461,"L1","PA-1901-4","Slope",163,185,146,99.84,202,200,198,146,198
"8649","PA",1901,"4",213,NA,0.027,"LUPARC",NA,0,0,0,0,NA,NA,6,2,1,0,0,0,0,0,"2018",0.333333333333333,0.00444444444444444,"L3","PA-1901-4","Slope",163,185,146,99.84,202,200,198,146,198
"8650","PA",1901,"4",213,NA,0.027,"LUPARC",NA,0,0,0,0,NA,NA,9,1,1,0,0,0,0,0,"2018",0.181818181818182,0.00318181818181818,"L4","PA-1901-4","Slope",163,185,146,99.84,202,200,198,146,198
"8651","PA",1901,"4",213,NA,0.027,"LUPARC",NA,0,0,0,0,NA,NA,8,2,0,0,0,0,0,0,"2018",0.2,0.001,"L5","PA-1901-4","Slope",163,185,146,99.84,202,200,198,146,198
"8667","PA",1570,"5",214,NA,0.181,"LUPARC",NA,0,4,0,0,NA,NA,18,1,3,10,0,0,0,0,"2018",0.4375,0.02640625,"Y70","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8668","PA",1570,"5",214,NA,0.181,"LUPARC",NA,0,4,0,0,NA,NA,20,0,0,0,0,0,0,0,"2018",0,0,"R343","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8669","PA",1570,"5",214,NA,0.181,"LUPARC",NA,0,4,0,0,NA,NA,20,0,0,0,0,0,0,0,"2018",0,0,"R57","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8670","PA",1570,"5",214,NA,0.181,"LUPARC",NA,0,4,0,0,NA,NA,19,1,0,0,0,0,0,0,"2018",0.05,0.00025,"B26","PA-1570-5","Slope",221,340,281,41.86,184,177,168,281,168
"8716","PA",1570,"4",214,NA,0.095666667,"LUPARC",NA,0,10,2,0,NA,NA,22,0,0,0,0,0,0,0,"2018",0,0,"Y438","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8717","PA",1570,"4",214,NA,0.095666667,"LUPARC",NA,0,10,2,0,NA,NA,18,1,1,0,0,0,0,0,"2018",0.1,0.00175,"R191","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8718","PA",1570,"4",214,NA,0.095666667,"LUPARC",NA,0,10,2,0,NA,NA,18,1,0,0,0,0,0,0,"2018",0.0526315789473684,0.000263157894736842,"R98","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8719","PA",1570,"4",214,NA,0.095666667,"LUPARC",NA,0,10,2,0,NA,NA,12,0,0,0,0,0,0,0,"2018",0,0,"P194","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8720","PA",1570,"4",214,NA,0.095666667,"LUPARC",NA,0,10,2,0,NA,NA,20,0,0,0,0,0,0,0,"2018",0,0,"R184","PA-1570-4","Slope",221,340,281,66.04,181,173,165,281,165
"8754","PA",1490,"6",214,NA,0.125,"LUPARC",NA,0,5,0,0,NA,NA,12,0,0,0,0,0,0,0,"2018",0,0,"W91","PA-1490-6","Slope",238,355,300,64.74,178,190,181,300,181
"8755","PA",1490,"6",214,NA,0.125,"LUPARC",NA,0,5,0,0,NA,NA,8,0,0,0,0,0,0,0,"2018",0,0,"B23","PA-1490-6","Slope",238,355,300,64.74,178,190,181,300,181
